isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,missing_description,age_of_book,words_in_description,title_and_subtitle,tagged_description,simple_categories,anger,disgust,fear,joy,sadness,surprise,neutral
9780007120963,0007120966,A Murder is Announced,,Agatha Christie,"Detective and mystery stories, English",http://books.google.com/books/content?id=QEEvzeAkdzoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The villagers of Chipping Cleghorn are amazed by an advertisement in the local paper which reads ""A murder is announced and will take place on Friday October 29th, at Little Paddocks at 6.30pm. Unable to resist, a crowd begins to gather at the house at the appointed time. But when a man is killed in what looks like an attempted robbery, Miss Marple becomes involved.",2002.0,3.98,382.0,680.0,0,23.0,65,A Murder is Announced,"9780007120963 The villagers of Chipping Cleghorn are amazed by an advertisement in the local paper which reads ""A murder is announced and will take place on Friday October 29th, at Little Paddocks at 6.30pm. Unable to resist, a crowd begins to gather at the house at the appointed time. But when a man is killed in what looks like an attempted robbery, Miss Marple becomes involved.",Nonfiction,0.22059789299964905,0.10400672256946564,0.6984643936157227,0.15622031688690186,0.5494767427444458,0.49665409326553345,0.9811505675315857
9780007120987,0007120982,The Mirror Crack'd from Side to Side,,Agatha Christie,"Marple, Jane (Fictitious character)",http://books.google.com/books/content?id=lTYId7FIJEsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"One Minute, Silly Heather Badcock Had Been Gabbling On At Her Movie Idol, The Glamorous Marina Gregg. The Next, Heather Suffered A Massive Seizure. But For Whom Was The Deadly Poison Really Intended? Marina S Frozen Expression Suggested She Had Witnessed Something Horrific. But, While Others Searched For Material Evidence, Jane Marple Conducted A Very Different Investigation Into Human Nature.",2002.0,3.91,351.0,23249.0,0,23.0,60,The Mirror Crack'd from Side to Side,"9780007120987 One Minute, Silly Heather Badcock Had Been Gabbling On At Her Movie Idol, The Glamorous Marina Gregg. The Next, Heather Suffered A Massive Seizure. But For Whom Was The Deadly Poison Really Intended? Marina S Frozen Expression Suggested She Had Witnessed Something Horrific. But, While Others Searched For Material Evidence, Jane Marple Conducted A Very Different Investigation Into Human Nature.",Nonfiction,0.06413363665342331,0.10400672256946564,0.9769625663757324,0.1372208148241043,0.8118937611579895,0.7698878645896912,0.07876548916101456
9780007121007,0007121008,Mrs McGinty's Dead,,Agatha Christie,Belgians,http://books.google.com/books/content?id=gcS0d5HhGEEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An old widow is brutally killed in the parlour of her cottage... Mrs McGinty died from a brutal blow to the back of her head. Suspicion fell immediately on her shifty lodger, James Bentley, whose clothes revealed traces of the victim's blood and hair. Yet something was amiss: Bentley just didn't look like a murderer. Poirot believed he could save the man from the gallows - what he didn't realise was that his own life was now in great danger...",2002.0,3.83,328.0,525.0,0,23.0,80,Mrs McGinty's Dead,"9780007121007 An old widow is brutally killed in the parlour of her cottage... Mrs McGinty died from a brutal blow to the back of her head. Suspicion fell immediately on her shifty lodger, James Bentley, whose clothes revealed traces of the victim's blood and hair. Yet something was amiss: Bentley just didn't look like a murderer. Poirot believed he could save the man from the gallows - what he didn't realise was that his own life was now in great danger...",Nonfiction,0.6101746559143066,0.9395875930786133,0.9729419350624084,0.040564414113759995,0.5494767427444458,0.43570616841316223,0.07876548916101456
9780007121014,0007121016,Taken at the Flood,,Agatha Christie,Fiction,http://books.google.com/books/content?id=3gWlxIFlMEwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A Few Weeks After Marrying An Attractive Young Widow, Gordon Cloade Is Tragically Killed By A Bomb Blast In The London Blitz. Overnight, The Former Mrs Underhay Finds Herself In Sole Possession Of The Cloade Family Fortune. Shortly Afterwards, Hercule Poirot Receives A Visit From The Dead Man S Sister-In-Law Who Claims She Has Been Warned By Spirits That Mrs Underhay S First Husband Is Still Alive. Poirot Has His Suspicions When He Is Asked To Find A Missing Person Guided Only By The Spirit World. Yet What Mystifies Poirot Most Is The Woman S True Motive For Approaching Him&",2002.0,3.71,352.0,8852.0,0,23.0,100,Taken at the Flood,"9780007121014 A Few Weeks After Marrying An Attractive Young Widow, Gordon Cloade Is Tragically Killed By A Bomb Blast In The London Blitz. Overnight, The Former Mrs Underhay Finds Herself In Sole Possession Of The Cloade Family Fortune. Shortly Afterwards, Hercule Poirot Receives A Visit From The Dead Man S Sister-In-Law Who Claims She Has Been Warned By Spirits That Mrs Underhay S First Husband Is Still Alive. Poirot Has His Suspicions When He Is Asked To Find A Missing Person Guided Only By The Spirit World. Yet What Mystifies Poirot Most Is The Woman S True Motive For Approaching Him&",Fiction,0.07324778288602829,0.02549458108842373,0.5727607607841492,0.04078739881515503,0.1838257908821106,0.9378604888916016,0.10517052561044693
9780007121021,0007121024,The Hollow,,Agatha Christie,Detective and mystery stories,http://books.google.com/books/content?id=-f1h4e0hl0oC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Lucy Angkatell Invited Hercule Poirot To Lunch. To Tease The Great Detective, Her Guests Stage A Mock Murder Beside The Swimming Pool. Unfortunately, The Victim Plays The Scene For Real. As His Blood Drips Into The Water, John Christow Gasps One Final Word: Henrietta . In The Confusion, A Gun Sinks To The Bottom Of The Pool. Poirot S Enquiries Reveal A Complex Web Of Romantic Attachments. It Seems Everyone In The Drama Is A Suspect And Each A Victim Of Love.",2002.0,3.79,384.0,13022.0,0,23.0,82,The Hollow,"9780007121021 Lucy Angkatell Invited Hercule Poirot To Lunch. To Tease The Great Detective, Her Guests Stage A Mock Murder Beside The Swimming Pool. Unfortunately, The Victim Plays The Scene For Real. As His Blood Drips Into The Water, John Christow Gasps One Final Word: Henrietta . In The Confusion, A Gun Sinks To The Bottom Of The Pool. Poirot S Enquiries Reveal A Complex Web Of Romantic Attachments. It Seems Everyone In The Drama Is A Suspect And Each A Victim Of Love.",Nonfiction,0.24804843962192535,0.218276247382164,0.7716308236122131,0.37548062205314636,0.5956220626831055,0.48677605390548706,0.22485794126987457
9780007121106,0007121105,Third Girl,,Agatha Christie,Belgians,http://books.google.com/books/content?id=Dbh7nUkG_6cC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A perplexed girl thinks she might have killed someone... Three single girls shared the same London flat. The first worked as a secretary; the second was an artist; the third who came to Poirot for help, disappeared convinced she was a murderer. Now there were rumours of revolvers, flick-knives and blood stains. But, without hard evidence, it would take all Poirot's tenacity to establish whether the third girl was guilty innocent or insane...",2002.0,3.62,365.0,13705.0,0,23.0,73,Third Girl,"9780007121106 A perplexed girl thinks she might have killed someone... Three single girls shared the same London flat. The first worked as a secretary; the second was an artist; the third who came to Poirot for help, disappeared convinced she was a murderer. Now there were rumours of revolvers, flick-knives and blood stains. But, without hard evidence, it would take all Poirot's tenacity to establish whether the third girl was guilty innocent or insane...",Nonfiction,0.2350725531578064,0.446588933467865,0.5289817452430725,0.040564414113759995,0.7894570231437683,0.11169015616178513,0.7972229719161987
9780007124015,0007124015,The Lord of the Rings,,J. R. R. Tolkien,"Baggins, Frodo (Fictitious character)",,"Sauron has gathered the Rings of Power - the means by which he will be able to rule the world. All he needs now is the Ruling Ring, which has fallen into the hands of the hobbit Bilbo Baggins. Frodo Baggins is entrusted to foil Sauron's plans.",2001.0,4.49,1546.0,187.0,0,24.0,47,The Lord of the Rings,"9780007124015 Sauron has gathered the Rings of Power - the means by which he will be able to rule the world. All he needs now is the Ruling Ring, which has fallen into the hands of the hobbit Bilbo Baggins. Frodo Baggins is entrusted to foil Sauron's plans.",Fiction,0.06413363665342331,0.10400672256946564,0.0530502051115036,0.08712117373943329,0.8673624396324158,0.11169015616178513,0.07876548916101456
9780007126903,0007126905,The Metaphysical Club,,Louis Menand,Cambridge (Mass.),http://books.google.com/books/content?id=C3Gkwi3SfmMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In an absorbing narrative about personalities and social history, Menand discusses the Metaphysical Club, an informal group that met in Cambridge, Massachusetts, in 1872, to talk about ideas. Members included Oliver Wendell Holmes, Jr., William James, and Charles Sanders Peirce. 21 photos.",2002.0,4.07,560.0,3311.0,0,23.0,42,The Metaphysical Club,"9780007126903 In an absorbing narrative about personalities and social history, Menand discusses the Metaphysical Club, an informal group that met in Cambridge, Massachusetts, in 1872, to talk about ideas. Members included Oliver Wendell Holmes, Jr., William James, and Charles Sanders Peirce. 21 photos.",Nonfiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.38634538650512695,0.8467324376106262,0.11169015616178513,0.13355396687984467
9780007130313,0007130317,Cut,,Patricia McCormick,Emotional problems,http://books.google.com/books/content?id=Q140Mlie138C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Fifteen-year old Callie is so withdrawn that she's not speaking to anyone - including her therapist at Sea Pines, known to its guests as 'Sick Minds' - the residential treatment facility where her parents and doctor send her after discovering that she cuts herself. Her story unfolds primarily through dramatic monologues, gradually revealing the family turmoil that led to her self-destructive behaviour.",2002.0,3.76,173.0,107.0,0,23.0,62,Cut,"9780007130313 Fifteen-year old Callie is so withdrawn that she's not speaking to anyone - including her therapist at Sea Pines, known to its guests as 'Sick Minds' - the residential treatment facility where her parents and doctor send her after discovering that she cuts herself. Her story unfolds primarily through dramatic monologues, gradually revealing the family turmoil that led to her self-destructive behaviour.",Nonfiction,0.06413363665342331,0.12350479513406754,0.06451157480478287,0.040564414113759995,0.5494767427444458,0.7409042119979858,0.07876548916101456
9780007136599,0007136595,The Fellowship of the Ring,,John Ronald Reuel Tolkien;Alan Lee,"Baggins, Frodo (Fictitious character)",http://books.google.com/books/content?id=K7xSPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Tolkien's classic fantasy about the quest to save Middle-Earth--and the basis for Peter Jackson's Academy Award(-winning film trilogy--is now available in these Young Reader's Editions. Each book of the trilogy is available individually, or together in a three-volume paperback boxed set.",2002.0,4.35,410.0,56.0,0,23.0,41,The Fellowship of the Ring,"9780007136599 Tolkien's classic fantasy about the quest to save Middle-Earth--and the basis for Peter Jackson's Academy Award(-winning film trilogy--is now available in these Young Reader's Editions. Each book of the trilogy is available individually, or together in a three-volume paperback boxed set.",Fiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.07702978700399399,0.9009504318237305,0.11169015616178513,0.07876548916101456
